contig_num,ref_name,score,match,pident,start,end,ref_start,ref_end
1,HIV1-A1-RU-JX500694-seed,318,0.2,83,3858,4852,8175,9196
1,HIV1-C-ZM-KF716467-seed,318,0.16,85,419,1215,4548,5353
1,HIV1-C-MW-KC156214-seed,319,0.16,85,419,1215,5179,5984
1,HIV1-B-US-KT284371-seed,321,0.12,89,2021,2615,6726,7317
1,HIV1-A1-CD-AM000053-seed,342,0.19,85,3929,4852,8718,9648
1,HIV1-F2-CM-JX140673-seed,344,0.28,81,467,1810,4597,5951
1,HIV1-G-KE-KF716477-seed,344,0.24,83,2854,4032,6993,8174
1,HIV1-C-BW-AF443115-seed,344,0.2,84,2857,3818,6961,7919
1,HIV1-C-ES-KT276258-seed,353,0.2,84,2857,3818,6995,7956
1,HIV1-C-ET-AY713417-seed,360,0.2,84,2857,3818,6834,7792
1,HIV1-C-CN-KC870038-seed,360,0.19,85,2857,3776,6996,7915
1,HIV1-C-ZM-KF716467-seed,366,0.2,85,2857,3818,6996,7957
1,HIV1-A2-CM-GU201516-seed,370,0.2,85,2854,3814,6828,7788
1,HIV1-A1-RU-JX500694-seed,371,0.2,85,2854,3818,7150,8114
1,HIV1-G-NG-JN248593-seed,372,0.2,85,2841,3818,6786,7766
1,HIV1-G-CM-JX140676-seed,377,0.25,83,2850,4048,6982,8180
1,HIV1-G-CM-KP718923-seed,380,0.2,85,2848,3818,6976,7946
1,HIV1-G-PT-FR846409-seed,381,0.2,85,2857,3818,7605,8563
1,HIV1-C-IN-KC156210-seed,385,0.19,85,2857,3776,7658,8580
1,HIV1-C-YE-AY795906-seed,386,0.2,85,2857,3818,6818,7779
1,HIV1-G-CM-KP109502-seed,391,0.2,85,2847,3796,6986,7935
1,HIV1-A1-IN-KT152839-seed,396,0.2,85,2846,3814,7526,8494
1,HIV1-D-UG-KF716480-seed,397,0.29,82,419,1808,4554,5952
1,HIV1-B-BR-KJ849801-seed,398,0.13,90,4089,4743,8513,9176
1,HIV1-C-CY-JF683803-seed,400,0.17,87,2857,3664,6861,7668
1,HIV1-C-KE-KT022371-seed,401,0.2,85,2857,3818,6763,7730
1,HIV1-J-CD-EF614151-seed,409,0.24,84,2854,4001,6823,7973
1,HIV1-C-US-KF526226-seed,410,0.2,86,2860,3818,6977,7933
1,HIV1-A2-CY-AF286237-seed,415,0.25,83,2854,4048,6995,8210
1,HIV1-A1-ZA-KT183312-seed,415,0.25,83,2851,4048,6852,8070
1,HIV1-A2-CD-AF286238-seed,422,0.2,86,2854,3814,6933,7893
1,HIV1-C-MW-KC156214-seed,424,0.19,87,2857,3776,7587,8506
1,HIV1-B-CU-KR914676-seed,428,0.24,85,419,1565,4410,5572
1,HIV1-F1-RU-GQ290462-seed,428,0.24,84,2854,4026,7109,8281
1,HIV1-A1-RW-KF716472-seed,428,0.25,83,2850,4048,7003,8222
1,HIV1-C-TZ-KC156220-seed,430,0.2,86,2857,3818,7577,8538
1,HIV1-A1-CD-AM000053-seed,430,0.2,86,2854,3814,7619,8582
1,HIV1-C-ZA-KP109517-seed,431,0.2,86,2857,3818,6935,7896
1,HIV1-G-CN-JN106043-seed,433,0.19,87,2854,3796,6853,7798
1,HIV1-D-YE-AY795907-seed,434,0.29,83,419,1808,4410,5814
1,HIV1-A1-SN-AY521629-seed,434,0.2,86,2857,3814,6830,7787
1,HIV1-G-ES-GU362882-seed,441,0.2,87,2857,3817,7106,8063
1,HIV1-A1-CY-JF683783-seed,443,0.25,84,2851,4048,6837,8055
1,HIV1-D-CM-JX140670-seed,446,0.29,83,419,1808,4574,5978
1,HIV1-F1-BR-KJ849782-seed,447,0.2,87,2847,3797,7032,7982
1,HIV1-A1-CM-KP718928-seed,451,0.2,87,2848,3814,7058,8024
1,HIV1-K-CM-AJ249239-seed,458,0.25,85,2854,4048,6783,7977
1,HIV1-A1-KE-KF716474-seed,460,0.2,87,2851,3814,6997,7960
1,HIV1-B-FR-KF716496-seed,472,0.15,91,4072,4823,8095,8846
1,HIV1-D-CY-FJ388945-seed,474,0.29,83,419,1808,4407,5814
1,HIV1-G-ES-KT276261-seed,474,0.25,85,2854,4048,7137,8355
1,HIV1-D-CY-FJ388945-seed,478,0.27,84,2854,4155,6833,8143
1,HIV1-F1-BR-KJ849791-seed,482,0.24,85,2869,4047,7023,8204
1,HIV1-F1-ES-KJ883138-seed,485,0.25,85,2842,4048,7008,8214
1,HIV1-F1-BR-FJ771010-seed,486,0.25,85,2854,4047,7389,8585
1,HIV1-G-GH-AB287004-seed,489,0.25,85,2842,4048,7657,8884
1,HIV1-D-KR-DQ054367-seed,492,0.29,84,419,1808,5158,6556
1,HIV1-D-TZ-AY253311-seed,496,0.29,84,419,1808,4400,5801
1,HIV1-F1-AR-DQ189088-seed,497,0.3,84,2848,4294,6887,8338
1,HIV1-D-UG-KF716479-seed,504,0.28,84,419,1800,4537,5930
1,HIV1-F1-AO-FJ900266-seed,504,0.3,84,2854,4309,6790,8257
1,HIV1-D-KE-KF716476-seed,514,0.29,84,419,1808,4549,5949
1,HIV1-F1-CY-JF683771-seed,521,0.26,85,2856,4131,6791,8072
1,HIV1-D-SN-AB485648-seed,568,0.29,85,419,1808,5216,6617
1,HIV1-B-RU-JX500708-seed,569,0.29,85,423,1829,4774,6183
1,HIV1-A1-UG-KF716486-seed,579,0.41,82,2851,4827,6951,8948
1,HIV1-D-ZA-EF633445-seed,580,0.28,86,453,1808,4579,5949
1,HIV1-B-CA-JF320424-seed,583,0.29,85,419,1828,4626,6068
1,HIV1-F2-CM-AY371158-seed,586,0.31,85,2884,4415,6812,8349
1,HIV1-F2-CM-JX140673-seed,592,0.37,83,2848,4638,6938,8734
1,HIV1-F2-CM-JX140672-seed,596,0.37,83,2858,4637,6887,8690
1,HIV1-B-FR-KF716496-seed,599,0.29,86,419,1808,4445,5837
1,HIV1-B-ZA-KP109515-seed,600,0.29,86,419,1824,4497,5911
1,HIV1-B-CN-KP109511-seed,603,0.29,86,419,1824,4578,5992
1,HIV1-B-SE-KP411828-seed,608,0.29,86,419,1824,4416,5839
1,HIV1-B-ES-KT276255-seed,609,0.29,86,419,1810,4661,6064
1,HIV1-B-FR-KF716496-seed,626,0.25,88,2854,4084,6820,8056
1,HIV1-B-JP-KF716498-seed,627,0.29,86,419,1810,4586,5998
1,HIV1-B-TH-KP109514-seed,632,0.22,90,2854,3939,6977,8059
1,HIV1-B-TH-KP109514-seed,633,0.29,86,419,1810,4521,5921
1,HIV1-B-HT-EU839602-seed,646,0.29,86,419,1810,4400,5806
1,HIV1-B-BR-KJ849801-seed,648,0.29,86,419,1808,4771,6172
1,HIV1-K-CD-AJ249235-seed,660,0.37,84,2854,4642,6806,8600
1,HIV1-B-BR-KJ849801-seed,665,0.25,88,2848,4049,7236,8437
1,HIV1-F1-RO-AB485658-seed,666,0.37,84,2848,4637,7671,9484
1,HIV1-B-CH-KC797225-seed,710,0.29,88,419,1824,4668,6076
1,HIV1-B-FR-K03455-seed,730,0.29,88,419,1810,5199,6606
1,HIV1-B-US-KT284371-seed,730,0.29,88,419,1824,5079,6493
1,HIV1-H-GB-FJ711703-seed,735,0.37,85,2858,4647,7135,8934
1,HIV1-F1-ES-FJ670516-seed,740,0.37,85,2851,4638,7033,8832
1,HIV1-B-CU-KR914676-seed,750,0.3,88,2856,4317,6833,8302
1,HIV1-B-HT-EU839602-seed,767,0.31,87,2854,4381,6847,8398
1,HIV1-D-CM-JX140670-seed,773,0.37,86,2854,4645,6961,8770
1,HIV1-H-CF-AF005496-seed,782,0.41,85,2854,4852,6942,8945
1,HIV1-J-SE-AF082395-seed,783,0.41,85,2848,4852,6931,8936
1,HIV1-H-BE-AF190128-seed,800,0.41,85,2854,4852,6937,8944
1,HIV1-J-SE-AF082394-seed,801,0.41,85,2848,4852,6924,8926
1,HIV1-D-TZ-AY253311-seed,803,0.4,85,2856,4786,6813,8767
1,HIV1-D-UG-KF716479-seed,807,0.4,85,2858,4819,6937,8904
1,HIV1-D-YE-AY795907-seed,808,0.41,85,2847,4828,6796,8797
1,HIV1-D-KE-KF716476-seed,829,0.4,85,2854,4819,6953,8934
1,HIV1-D-UG-KF716480-seed,859,0.4,86,2854,4819,6977,8950
1,HIV1-H-BE-AF190127-seed,861,0.41,86,2854,4852,7022,9045
1,HIV1-B-ES-KT276255-seed,861,0.38,86,2854,4714,7105,8975
1,HIV1-B-CA-JF320424-seed,894,0.36,88,2847,4606,7063,8828
1,HIV1-D-ZA-EF633445-seed,900,0.4,87,2854,4783,6977,8916
1,HIV1-D-KR-DQ054367-seed,902,0.4,87,2857,4804,7539,9480
1,HIV1-D-SN-AB485648-seed,904,0.41,86,2854,4852,7621,9628
1,HIV1-B-SE-KP411828-seed,965,0.36,89,2860,4632,6869,8647
1,HIV1-B-JP-KF716498-seed,1004,0.4,88,2851,4821,7030,9016
1,HIV1-B-KR-KJ140263-seed,1023,0.38,89,2856,4682,7288,9123
1,HIV1-B-CN-KP109511-seed,1044,0.4,88,2851,4818,7013,8998
1,HIV1-B-ZA-KP109515-seed,1052,0.4,88,2856,4823,6898,8876
1,HIV1-B-KR-KJ140263-seed,1062,0.49,86,419,2804,4863,7245
1,HIV1-B-US-KT284371-seed,1087,0.41,89,2845,4852,7520,9532
1,HIV1-B-RU-JX500708-seed,1115,0.41,89,2854,4852,7151,9156
1,HIV1-B-CH-KC797225-seed,1138,0.45,88,2670,4852,6988,9208
1,HIV1-B-FR-K03455-seed,1200,0.41,90,2856,4852,7625,9627
2,HIV1-CPZ-CD-U42720-seed,28,0.01,100,3629,3656,9014,9041
2,HIV1-C-SE-KP411835-seed,30,0.01,97,7,40,5200,5233
2,HIV1-G-ES-KT276261-seed,31,0.01,100,4,34,5425,5455
2,HIV1-C-TZ-KC156220-seed,32,0.01,97,2565,2600,8449,8484
2,HIV1-G-GH-AB287004-seed,34,0.01,100,1,34,5993,6026
2,HIV1-G-PT-FR846409-seed,34,0.01,100,1,34,5893,5926
2,HIV1-A1-ZA-KT183312-seed,34,0.01,100,1,34,5173,5206
2,HIV1-G-NG-JN248593-seed,34,0.01,100,1,34,5145,5178
2,HIV1-G-ES-GU362882-seed,34,0.01,100,1,34,5436,5469
2,HIV1-G-CN-JN106043-seed,34,0.01,100,1,34,5196,5229
2,HIV1-G-CM-KP718923-seed,34,0.01,100,1,34,5348,5381
2,HIV1-G-CM-JX140676-seed,34,0.01,100,1,34,5334,5367
2,HIV1-J-SE-AF082394-seed,36,0.01,98,1,40,5267,5306
2,HIV1-C-US-KF526226-seed,36,0.01,98,1,40,5304,5343
2,HIV1-A1-CM-KP718928-seed,36,0.01,98,1,40,5415,5454
2,HIV1-F1-BR-KJ849782-seed,36,0.01,98,1,40,5408,5447
2,HIV1-C-IN-KC156210-seed,36,0.01,98,1,40,5929,5968
2,HIV1-H-GB-FJ711703-seed,36,0.01,98,1,40,5471,5510
2,HIV1-C-BR-JX140663-seed,36,0.01,98,1,40,5285,5324
2,HIV1-F1-RO-AB485658-seed,36,0.01,98,1,40,5977,6016
2,HIV1-C-CN-KC870038-seed,36,0.01,98,1,40,5309,5348
2,HIV1-C-MW-KC156214-seed,36,0.01,98,1,40,5933,5972
2,HIV1-A1-SN-AY521629-seed,36,0.01,98,1,40,5154,5193
2,HIV1-C-ZM-KF716467-seed,36,0.01,98,1,40,5302,5341
2,HIV1-F1-BR-FJ771010-seed,37,0.01,92,3558,3610,9303,9355
2,HIV1-A2-CM-GU201516-seed,37,0.01,100,1,37,5152,5188
2,HIV1-A2-CD-AF286238-seed,37,0.01,100,1,37,5293,5329
2,HIV1-GOR-CM-FJ424866-seed,37,0.02,89,3626,3697,12,82
2,HIV1-G-CM-KP109502-seed,37,0.01,100,1,37,5284,5320
2,HIV1-F1-AO-FJ900266-seed,38,0.01,100,1,38,5164,5201
2,HIV1-A1-UG-KF716486-seed,39,0.01,93,1,55,5302,5356
2,HIV1-D-KR-DQ054367-seed,40,0.01,100,1,40,5912,5951
2,HIV1-D-UG-KF716480-seed,40,0.01,100,1,40,5308,5347
2,HIV1-D-TZ-AY253311-seed,40,0.01,100,1,40,5154,5193
2,HIV1-F1-BR-KJ849791-seed,40,0.01,100,1,40,5359,5398
2,HIV1-A1-KE-KF716474-seed,40,0.01,100,1,40,5321,5360
2,HIV1-F1-ES-FJ670516-seed,40,0.01,100,1,40,5405,5444
2,HIV1-F2-CM-AY371158-seed,40,0.01,100,1,40,5146,5185
2,HIV1-F1-ES-KJ883138-seed,40,0.01,100,1,40,5377,5416
2,HIV1-F2-CM-JX140673-seed,40,0.01,100,1,40,5303,5342
2,HIV1-F1-RU-GQ290462-seed,40,0.01,100,1,40,5412,5451
2,HIV1-F2-CM-JX140672-seed,40,0.01,100,1,40,5220,5259
2,HIV1-C-ET-AY713417-seed,40,0.01,100,1,40,5155,5194
2,HIV1-A1-CY-JF683783-seed,40,0.01,100,1,40,5164,5203
2,HIV1-F1-CY-JF683771-seed,40,0.01,100,1,40,5146,5185
2,HIV1-F1-AR-DQ189088-seed,40,0.01,100,1,40,5247,5286
2,HIV1-P-FR-GU111555-seed,40,0.04,82,3136,3287,9186,9337
2,HIV1-D-KE-KF716476-seed,44,0.01,96,1,52,5303,5354
2,HIV1-GOR-CM-FJ424866-seed,44,0.03,86,3579,3697,9124,9240
2,HIV1-CPZ-CM-DQ373064-seed,45,0.03,84,2321,2449,7765,7893
2,HIV1-D-CY-FJ388945-seed,45,0.07,79,1,273,5161,5433
2,HIV1-N-CM-GQ324959-seed,46,0.03,86,3136,3237,8510,8611
2,HIV1-H-GB-FJ711703-seed,48,0.01,98,3647,3698,1,52
2,HIV1-O-FR-AF407418-seed,51,0.02,95,3556,3618,9175,9237
2,HIV1-CPZ-US-AF103818-seed,51,0.03,87,3136,3261,9102,9227
2,HIV1-O-CM-AY169815-seed,53,0.02,95,3556,3618,9072,9134
2,HIV1-G-NG-JN248593-seed,53,0.1,78,887,1267,6046,6426
2,HIV1-C-TZ-KC156220-seed,54,0.02,94,1515,1584,7419,7488
2,HIV1-H-GB-FJ711703-seed,54,0.02,90,3537,3626,8992,9081
2,HIV1-O-CM-AY169804-seed,54,0.02,97,3556,3617,9114,9175
2,HIV1-O-CM-AY169808-seed,55,0.02,97,3556,3618,9054,9116
2,HIV1-B-ZA-KP109515-seed,56,0.02,92,1508,1587,6728,6807
2,HIV1-A2-CM-GU201516-seed,57,0.03,91,3558,3655,8715,8813
2,HIV1-GOR-CM-KP004991-seed,58,0.02,98,3556,3617,9107,9168
2,HIV1-F1-BR-KJ849791-seed,59,0.03,87,3035,3161,8368,8494
2,HIV1-CPZ-US-AF103818-seed,59,0.03,89,3580,3698,449,565
2,HIV1-CPZ-US-AF103818-seed,59,0.03,89,3580,3698,9573,9689
2,HIV1-O-FR-AF407418-seed,61,0.03,87,3136,3264,8721,8849
2,HIV1-A2-CD-AF286238-seed,62,0.04,87,3507,3671,8810,8972
2,HIV1-C-ET-AY713417-seed,62,0.03,92,3544,3641,8723,8819
2,HIV1-N-CM-AY532635-seed,63,0.05,84,3136,3310,8538,8712
2,HIV1-CPZ-CM-FR686511-seed,64,0.07,81,3063,3310,9123,9370
2,HIV1-B-RU-JX500708-seed,65,0.02,94,3614,3698,1,85
2,HIV1-B-FR-K03455-seed,66,0.03,91,1514,1619,7470,7575
2,HIV1-B-SE-KP411828-seed,67,0.03,91,3504,3614,8701,8810
2,HIV1-N-CM-DQ017382-seed,67,0.05,85,3136,3310,8507,8681
2,HIV1-CPZ-CM-DQ373064-seed,68,0.05,85,3135,3310,8594,8769
2,HIV1-B-CA-JF320424-seed,69,0.07,81,1,273,5383,5655
2,HIV1-D-UG-KF716479-seed,69,0.09,81,311,637,5601,5930
2,HIV1-G-PT-FR846409-seed,71,0.05,84,881,1075,6795,6989
2,HIV1-A1-RW-KF716472-seed,72,0.04,88,3505,3655,8867,9017
2,HIV1-A1-RU-JX500694-seed,73,0.02,96,3614,3698,1,85
2,HIV1-C-ZM-KF716467-seed,73,0.04,88,3508,3668,8827,8984
2,HIV1-D-YE-AY795907-seed,77,0.08,82,365,645,5534,5814
2,HIV1-F2-CM-JX140672-seed,77,0.04,89,3507,3655,8748,8895
2,HIV1-H-BE-AF190128-seed,78,0.08,82,361,647,5625,5911
2,HIV1-B-BR-KJ849801-seed,83,0.03,94,3592,3698,1,107
2,HIV1-C-ZA-KP109517-seed,83,0.04,90,3534,3668,8799,8933
2,HIV1-J-CD-EF614151-seed,83,0.08,82,365,647,5524,5806
2,HIV1-D-CM-JX140670-seed,85,0.08,83,365,645,5698,5978
2,HIV1-D-TZ-AY253311-seed,91,0.04,91,3481,3634,8614,8767
2,HIV1-A1-RU-JX500694-seed,92,0.07,83,859,1134,6354,6629
2,HIV1-C-BR-JX140663-seed,92,0.08,83,362,665,5671,5974
2,HIV1-F1-BR-FJ771010-seed,95,0.09,82,859,1209,6617,6967
2,HIV1-C-CN-KC870038-seed,99,0.04,93,3540,3686,8868,9013
2,HIV1-G-GH-AB287004-seed,100,0.05,89,3504,3698,369,563
2,HIV1-G-GH-AB287004-seed,100,0.05,89,3504,3698,9524,9718
2,HIV1-F1-BR-FJ771010-seed,101,0.03,95,3570,3698,178,306
2,HIV1-A1-CD-AM000053-seed,102,0.11,81,859,1260,6811,7212
2,HIV1-A1-ZA-KT183312-seed,105,0.11,81,859,1267,6053,6461
2,HIV1-A1-SN-AY521629-seed,106,0.05,91,3507,3676,8632,8801
2,HIV1-D-SN-AB485648-seed,108,0.11,82,231,645,6200,6617
2,HIV1-C-ES-KT276258-seed,108,0.1,82,906,1275,6261,6630
2,HIV1-F1-RO-AB485658-seed,108,0.11,82,859,1265,6887,7293
2,HIV1-C-BW-AF443115-seed,109,0.04,92,3534,3698,8818,8982
2,HIV1-F1-ES-KJ883138-seed,111,0.11,82,859,1273,6236,6650
2,HIV1-A1-ZA-KT183312-seed,111,0.07,86,3068,3310,8266,8508
2,HIV1-C-CN-KC870038-seed,114,0.11,82,2986,3390,8292,8693
2,HIV1-D-CM-JX140670-seed,116,0.05,91,3480,3667,8779,8965
2,HIV1-D-YE-AY795907-seed,117,0.05,92,3504,3676,8625,8797
2,HIV1-F1-RO-AB485658-seed,117,0.04,96,3558,3698,443,583
2,HIV1-F1-RO-AB485658-seed,117,0.04,96,3558,3698,9600,9740
2,HIV1-C-MW-KC156214-seed,117,0.04,93,3534,3698,377,541
2,HIV1-C-MW-KC156214-seed,117,0.04,93,3534,3698,9447,9611
2,HIV1-F1-AR-DQ189088-seed,118,0.11,82,859,1275,6106,6522
2,HIV1-F2-CM-AY371158-seed,119,0.08,85,2969,3263,8055,8349
2,HIV1-F1-CY-JF683771-seed,119,0.08,85,338,639,5490,5794
2,HIV1-B-HT-EU839602-seed,120,0.07,87,2982,3229,8145,8398
2,HIV1-B-TH-KP109514-seed,121,0.05,91,3480,3671,8739,8931
2,HIV1-C-IN-KC156210-seed,121,0.1,83,908,1264,6881,7237
2,HIV1-B-CA-JF320424-seed,122,0.05,93,3504,3676,8899,9072
2,HIV1-B-RU-JX500708-seed,123,0.18,80,1,666,5524,6183
2,HIV1-F1-RO-AB485658-seed,123,0.09,84,3159,3485,1,327
2,HIV1-A1-IN-KT152839-seed,123,0.11,83,859,1267,6729,7134
2,HIV1-B-ES-KT276255-seed,124,0.11,82,858,1273,6281,6696
2,HIV1-D-YE-AY795907-seed,127,0.11,83,859,1275,5995,6408
2,HIV1-G-PT-FR846409-seed,127,0.11,83,2987,3408,8926,9350
2,HIV1-F1-AO-FJ900266-seed,130,0.08,86,339,647,5513,5824
2,HIV1-A2-CM-GU201516-seed,131,0.09,85,858,1192,6001,6335
2,HIV1-F2-CM-AY371158-seed,132,0.11,83,858,1265,6000,6407
2,HIV1-D-SN-AB485648-seed,136,0.08,86,859,1166,6846,7153
2,HIV1-H-BE-AF190128-seed,136,0.11,83,863,1274,6145,6556
2,HIV1-C-YE-AY795906-seed,136,0.11,83,859,1274,6007,6422
2,HIV1-C-BW-AF443115-seed,136,0.11,83,845,1264,6157,6576
2,HIV1-C-ZA-KP109517-seed,137,0.1,85,3031,3387,8292,8651
2,HIV1-B-CA-JF320424-seed,138,0.08,86,367,672,5770,6075
2,HIV1-B-KR-KJ140263-seed,138,0.05,93,3504,3698,6,202
2,HIV1-A1-CY-JF683783-seed,138,0.11,83,859,1264,6047,6452
2,HIV1-C-CY-JF683803-seed,139,0.11,83,860,1274,6066,6480
2,HIV1-F2-CM-JX140672-seed,139,0.08,87,1835,2117,7028,7310
2,HIV1-C-CN-KC870038-seed,140,0.11,83,859,1274,6194,6609
2,HIV1-C-KE-KT022371-seed,140,0.1,85,3032,3390,8123,8484
2,HIV1-A1-KE-KF716474-seed,141,0.11,83,859,1275,6204,6620
2,HIV1-A1-SN-AY521629-seed,141,0.07,88,3036,3312,8155,8431
2,HIV1-C-MW-KC156214-seed,142,0.1,85,3032,3391,8941,9303
2,HIV1-H-BE-AF190127-seed,144,0.05,94,3507,3698,8853,9043
2,HIV1-D-ZA-EF633445-seed,145,0.11,84,859,1274,6175,6590
2,HIV1-D-ZA-EF633445-seed,145,0.07,88,1845,2117,7132,7404
2,HIV1-C-BW-AF443115-seed,149,0.12,84,2962,3390,8242,8673
2,HIV1-B-SE-KP411828-seed,150,0.18,81,1,661,5170,5839
2,HIV1-D-ZA-EF633445-seed,150,0.17,81,1,645,5302,5949
2,HIV1-A1-RW-KF716472-seed,150,0.08,88,3035,3312,8376,8653
2,HIV1-F2-CM-JX140673-seed,152,0.12,83,3035,3486,8283,8734
2,HIV1-A1-RW-KF716472-seed,153,0.11,84,859,1267,6178,6586
2,HIV1-B-CU-KR914676-seed,153,0.15,83,908,1451,6066,6612
2,HIV1-B-ZA-KP109515-seed,154,0.18,81,1,661,5251,5911
2,HIV1-H-CF-AF005496-seed,155,0.11,84,859,1273,6140,6554
2,HIV1-D-TZ-AY253311-seed,155,0.09,86,863,1209,6019,6365
2,HIV1-C-ET-AY713417-seed,156,0.11,85,3031,3424,8184,8580
2,HIV1-A1-IN-KT152839-seed,156,0.15,81,3037,3600,8890,9454
2,HIV1-K-CM-AJ249239-seed,157,0.1,86,3030,3390,8144,8504
2,HIV1-K-CD-AJ249235-seed,158,0.11,85,859,1272,6031,6444
2,HIV1-A2-CD-AF286238-seed,159,0.09,87,2986,3312,8274,8600
2,HIV1-H-BE-AF190127-seed,160,0.11,85,3035,3429,8362,8759
2,HIV1-K-CD-AJ249235-seed,160,0.15,83,2942,3488,8052,8598
2,HIV1-C-IN-KC156210-seed,160,0.15,83,3159,3698,1,540
2,HIV1-C-BW-AF443115-seed,160,0.11,85,1711,2109,6978,7374
2,HIV1-C-BR-JX140663-seed,163,0.11,85,859,1273,6234,6648
2,HIV1-C-CN-KC870038-seed,163,0.19,81,1732,2449,7034,7752
2,HIV1-F2-CM-JX140672-seed,164,0.1,87,3035,3390,8240,8595
2,HIV1-H-GB-FJ711703-seed,165,0.11,85,859,1275,6341,6757
2,HIV1-D-KR-DQ054367-seed,166,0.11,85,860,1269,6741,7150
2,HIV1-C-SE-KP411835-seed,166,0.09,87,1835,2184,6997,7346
2,HIV1-A2-CM-GU201516-seed,166,0.11,85,2989,3413,8130,8557
2,HIV1-B-TH-KP109514-seed,168,0.09,88,2982,3312,8225,8558
2,HIV1-A2-CY-AF286237-seed,168,0.19,81,1732,2446,7036,7751
2,HIV1-F1-RO-AB485658-seed,168,0.12,84,3035,3485,9031,9484
2,HIV1-D-SN-AB485648-seed,169,0.15,84,3159,3698,1,539
2,HIV1-C-YE-AY795906-seed,169,0.17,82,3031,3674,8207,8854
2,HIV1-F1-RU-GQ290462-seed,169,0.1,87,3035,3391,8480,8836
2,HIV1-B-TH-KP109514-seed,171,0.17,82,1,647,5275,5921
2,HIV1-D-YE-AY795907-seed,171,0.11,86,3032,3430,8133,8531
2,HIV1-C-TZ-KC156220-seed,171,0.15,84,3159,3698,1,540
2,HIV1-A1-RW-KF716472-seed,171,0.2,81,1713,2446,7029,7763
2,HIV1-H-GB-FJ711703-seed,174,0.11,86,1732,2144,7172,7585
2,HIV1-F2-CM-JX140673-seed,174,0.18,82,1817,2481,7071,7735
2,HIV1-A1-CM-KP718928-seed,175,0.19,81,1737,2446,7110,7820
2,HIV1-C-BR-JX140663-seed,175,0.16,83,3068,3674,8441,9047
2,HIV1-K-CM-AJ249239-seed,177,0.11,86,859,1275,6017,6433
2,HIV1-F1-ES-KJ883138-seed,177,0.1,87,3035,3391,8389,8745
2,HIV1-B-CH-KC797225-seed,178,0.11,86,844,1265,6316,6737
2,HIV1-C-IN-KC156210-seed,179,0.17,82,1837,2479,7805,8447
2,HIV1-C-ES-KT276258-seed,179,0.2,81,1732,2479,7033,7781
2,HIV1-B-ES-KT276255-seed,180,0.17,82,1,647,5415,6064
2,HIV1-H-GB-FJ711703-seed,181,0.1,88,3035,3390,8471,8829
2,HIV1-B-ZA-KP109515-seed,182,0.16,83,858,1454,6084,6674
2,HIV1-B-HT-EU839602-seed,182,0.11,86,858,1275,6044,6461
2,HIV1-C-SE-KP411835-seed,182,0.15,83,3063,3619,8222,8781
2,HIV1-B-CA-JF320424-seed,184,0.11,86,858,1275,6270,6687
2,HIV1-C-YE-AY795906-seed,184,0.19,82,1732,2449,6856,7574
2,HIV1-B-CN-KP109511-seed,185,0.18,82,1,661,5332,5992
2,HIV1-B-CA-JF320424-seed,187,0.13,85,2986,3459,8357,8833
2,HIV1-F2-CM-AY371158-seed,188,0.2,82,1732,2481,6823,7573
2,HIV1-B-FR-KF716496-seed,189,0.17,82,1,645,5199,5837
2,HIV1-B-HT-EU839602-seed,189,0.17,81,1,647,5160,5806
2,HIV1-K-CM-AJ249239-seed,189,0.19,82,1742,2449,6834,7542
2,HIV1-F1-BR-FJ771010-seed,189,0.1,88,3035,3391,8761,9117
2,HIV1-F1-ES-FJ670516-seed,191,0.12,86,2956,3390,8302,8736
2,HIV1-C-IN-KC156210-seed,192,0.17,83,3063,3698,9049,9684
2,HIV1-B-BR-KJ849801-seed,193,0.18,82,1,672,5525,6199
2,HIV1-B-BR-KJ849801-seed,193,0.11,87,859,1263,6419,6823
2,HIV1-A1-KE-KF716474-seed,194,0.17,83,3037,3672,8356,8991
2,HIV1-F1-BR-KJ849782-seed,196,0.1,89,3035,3390,8369,8724
2,HIV1-C-TZ-KC156220-seed,197,0.18,82,1819,2479,7703,8363
2,HIV1-A1-CD-AM000053-seed,200,0.15,85,3159,3698,1,541
2,HIV1-A1-CD-AM000053-seed,201,0.2,82,1732,2481,7660,8413
2,HIV1-B-US-KT284371-seed,203,0.11,87,3284,3698,1,414
2,HIV1-B-KR-KJ140263-seed,203,0.17,83,1,647,5617,6263
2,HIV1-B-ES-KT276255-seed,203,0.14,85,3037,3562,8449,8975
2,HIV1-K-CD-AJ249235-seed,203,0.2,82,1740,2481,6855,7597
2,HIV1-B-FR-KF716496-seed,204,0.12,87,831,1266,5993,6428
2,HIV1-B-CH-KC797225-seed,207,0.18,83,1,661,5410,6076
2,HIV1-C-TZ-KC156220-seed,207,0.18,84,3031,3698,8930,9600
2,HIV1-B-CN-KP109511-seed,208,0.11,88,859,1274,6205,6620
2,HIV1-D-KE-KF716476-seed,208,0.18,83,2987,3667,8244,8934
2,HIV1-J-SE-AF082395-seed,209,0.2,82,1711,2449,6957,7696
2,HIV1-G-GH-AB287004-seed,213,0.17,84,1837,2449,7816,8428
2,HIV1-A1-UG-KF716486-seed,213,0.17,84,3037,3675,8310,8948
2,HIV1-B-TH-KP109514-seed,215,0.16,84,858,1454,6165,6758
2,HIV1-D-KR-DQ054367-seed,215,0.13,87,3202,3698,1,497
2,HIV1-A1-KE-KF716474-seed,215,0.19,83,1732,2449,7041,7759
