contig_num,ref_name,score,match,pident,start,end,ref_start,ref_end
1,HIV1-A1-RU-JX500694-seed,318,0.2,83,3858,4852,8175,9196
1,HIV1-C-ZM-KF716467-seed,318,0.16,85,419,1215,4548,5353
1,HIV1-C-MW-KC156214-seed,319,0.16,85,419,1215,5179,5984
1,HIV1-B-US-KT284371-seed,321,0.12,89,2021,2615,6726,7317
1,HIV1-A1-CD-AM000053-seed,342,0.19,85,3929,4852,8718,9648
1,HIV1-F2-CM-JX140673-seed,344,0.28,81,467,1810,4597,5951
1,HIV1-G-KE-KF716477-seed,344,0.24,83,2854,4032,6993,8174
1,HIV1-C-BW-AF443115-seed,344,0.2,84,2857,3818,6961,7919
1,HIV1-C-ES-KT276258-seed,353,0.2,84,2857,3818,6995,7956
1,HIV1-C-ET-AY713417-seed,360,0.2,84,2857,3818,6834,7792
1,HIV1-C-CN-KC870038-seed,360,0.19,85,2857,3776,6996,7915
1,HIV1-C-ZM-KF716467-seed,366,0.2,85,2857,3818,6996,7957
1,HIV1-A2-CM-GU201516-seed,370,0.2,85,2854,3814,6828,7788
1,HIV1-A1-RU-JX500694-seed,371,0.2,85,2854,3818,7150,8114
1,HIV1-G-NG-JN248593-seed,372,0.2,85,2841,3818,6786,7766
1,HIV1-G-CM-JX140676-seed,377,0.25,83,2850,4048,6982,8180
1,HIV1-G-CM-KP718923-seed,380,0.2,85,2848,3818,6976,7946
1,HIV1-G-PT-FR846409-seed,381,0.2,85,2857,3818,7605,8563
1,HIV1-C-IN-KC156210-seed,385,0.19,85,2857,3776,7658,8580
1,HIV1-C-YE-AY795906-seed,386,0.2,85,2857,3818,6818,7779
1,HIV1-G-CM-KP109502-seed,391,0.2,85,2847,3796,6986,7935
1,HIV1-A1-IN-KT152839-seed,396,0.2,85,2846,3814,7526,8494
1,HIV1-D-UG-KF716480-seed,397,0.29,82,419,1808,4554,5952
1,HIV1-B-BR-KJ849801-seed,398,0.13,90,4089,4743,8513,9176
1,HIV1-C-CY-JF683803-seed,400,0.17,87,2857,3664,6861,7668
1,HIV1-C-KE-KT022371-seed,401,0.2,85,2857,3818,6763,7730
1,HIV1-J-CD-EF614151-seed,409,0.24,84,2854,4001,6823,7973
1,HIV1-C-US-KF526226-seed,410,0.2,86,2860,3818,6977,7933
1,HIV1-A2-CY-AF286237-seed,415,0.25,83,2854,4048,6995,8210
1,HIV1-A1-ZA-KT183312-seed,415,0.25,83,2851,4048,6852,8070
1,HIV1-A2-CD-AF286238-seed,422,0.2,86,2854,3814,6933,7893
1,HIV1-C-MW-KC156214-seed,424,0.19,87,2857,3776,7587,8506
1,HIV1-B-CU-KR914676-seed,428,0.24,85,419,1565,4410,5572
1,HIV1-F1-RU-GQ290462-seed,428,0.24,84,2854,4026,7109,8281
1,HIV1-A1-RW-KF716472-seed,428,0.25,83,2850,4048,7003,8222
1,HIV1-C-TZ-KC156220-seed,430,0.2,86,2857,3818,7577,8538
1,HIV1-A1-CD-AM000053-seed,430,0.2,86,2854,3814,7619,8582
1,HIV1-C-ZA-KP109517-seed,431,0.2,86,2857,3818,6935,7896
1,HIV1-G-CN-JN106043-seed,433,0.19,87,2854,3796,6853,7798
1,HIV1-D-YE-AY795907-seed,434,0.29,83,419,1808,4410,5814
1,HIV1-A1-SN-AY521629-seed,434,0.2,86,2857,3814,6830,7787
1,HIV1-G-ES-GU362882-seed,441,0.2,87,2857,3817,7106,8063
1,HIV1-A1-CY-JF683783-seed,443,0.25,84,2851,4048,6837,8055
1,HIV1-D-CM-JX140670-seed,446,0.29,83,419,1808,4574,5978
1,HIV1-F1-BR-KJ849782-seed,447,0.2,87,2847,3797,7032,7982
1,HIV1-A1-CM-KP718928-seed,451,0.2,87,2848,3814,7058,8024
1,HIV1-K-CM-AJ249239-seed,458,0.25,85,2854,4048,6783,7977
1,HIV1-A1-KE-KF716474-seed,460,0.2,87,2851,3814,6997,7960
1,HIV1-B-FR-KF716496-seed,472,0.15,91,4072,4823,8095,8846
1,HIV1-D-CY-FJ388945-seed,474,0.29,83,419,1808,4407,5814
1,HIV1-G-ES-KT276261-seed,474,0.25,85,2854,4048,7137,8355
1,HIV1-D-CY-FJ388945-seed,478,0.27,84,2854,4155,6833,8143
1,HIV1-F1-BR-KJ849791-seed,482,0.24,85,2869,4047,7023,8204
1,HIV1-F1-ES-KJ883138-seed,485,0.25,85,2842,4048,7008,8214
1,HIV1-F1-BR-FJ771010-seed,486,0.25,85,2854,4047,7389,8585
1,HIV1-G-GH-AB287004-seed,489,0.25,85,2842,4048,7657,8884
1,HIV1-D-KR-DQ054367-seed,492,0.29,84,419,1808,5158,6556
1,HIV1-D-TZ-AY253311-seed,496,0.29,84,419,1808,4400,5801
1,HIV1-F1-AR-DQ189088-seed,497,0.3,84,2848,4294,6887,8338
1,HIV1-D-UG-KF716479-seed,504,0.28,84,419,1800,4537,5930
1,HIV1-F1-AO-FJ900266-seed,504,0.3,84,2854,4309,6790,8257
1,HIV1-D-KE-KF716476-seed,514,0.29,84,419,1808,4549,5949
1,HIV1-F1-CY-JF683771-seed,521,0.26,85,2856,4131,6791,8072
1,HIV1-D-SN-AB485648-seed,568,0.29,85,419,1808,5216,6617
1,HIV1-B-RU-JX500708-seed,569,0.29,85,423,1829,4774,6183
1,HIV1-A1-UG-KF716486-seed,579,0.41,82,2851,4827,6951,8948
1,HIV1-D-ZA-EF633445-seed,580,0.28,86,453,1808,4579,5949
1,HIV1-B-CA-JF320424-seed,583,0.29,85,419,1828,4626,6068
1,HIV1-F2-CM-AY371158-seed,586,0.31,85,2884,4415,6812,8349
1,HIV1-F2-CM-JX140673-seed,592,0.37,83,2848,4638,6938,8734
1,HIV1-F2-CM-JX140672-seed,596,0.37,83,2858,4637,6887,8690
1,HIV1-B-FR-KF716496-seed,599,0.29,86,419,1808,4445,5837
1,HIV1-B-ZA-KP109515-seed,600,0.29,86,419,1824,4497,5911
1,HIV1-B-CN-KP109511-seed,603,0.29,86,419,1824,4578,5992
1,HIV1-B-SE-KP411828-seed,608,0.29,86,419,1824,4416,5839
1,HIV1-B-ES-KT276255-seed,609,0.29,86,419,1810,4661,6064
1,HIV1-B-FR-KF716496-seed,626,0.25,88,2854,4084,6820,8056
1,HIV1-B-JP-KF716498-seed,627,0.29,86,419,1810,4586,5998
1,HIV1-B-TH-KP109514-seed,632,0.22,90,2854,3939,6977,8059
1,HIV1-B-TH-KP109514-seed,633,0.29,86,419,1810,4521,5921
1,HIV1-B-HT-EU839602-seed,646,0.29,86,419,1810,4400,5806
1,HIV1-B-BR-KJ849801-seed,648,0.29,86,419,1808,4771,6172
1,HIV1-K-CD-AJ249235-seed,660,0.37,84,2854,4642,6806,8600
1,HIV1-B-BR-KJ849801-seed,665,0.25,88,2848,4049,7236,8437
1,HIV1-F1-RO-AB485658-seed,666,0.37,84,2848,4637,7671,9484
1,HIV1-B-CH-KC797225-seed,710,0.29,88,419,1824,4668,6076
1,HIV1-B-FR-K03455-seed,730,0.29,88,419,1810,5199,6606
1,HIV1-B-US-KT284371-seed,730,0.29,88,419,1824,5079,6493
1,HIV1-H-GB-FJ711703-seed,735,0.37,85,2858,4647,7135,8934
1,HIV1-F1-ES-FJ670516-seed,740,0.37,85,2851,4638,7033,8832
1,HIV1-B-CU-KR914676-seed,750,0.3,88,2856,4317,6833,8302
1,HIV1-B-HT-EU839602-seed,767,0.31,87,2854,4381,6847,8398
1,HIV1-D-CM-JX140670-seed,773,0.37,86,2854,4645,6961,8770
1,HIV1-H-CF-AF005496-seed,782,0.41,85,2854,4852,6942,8945
1,HIV1-J-SE-AF082395-seed,783,0.41,85,2848,4852,6931,8936
1,HIV1-H-BE-AF190128-seed,800,0.41,85,2854,4852,6937,8944
1,HIV1-J-SE-AF082394-seed,801,0.41,85,2848,4852,6924,8926
1,HIV1-D-TZ-AY253311-seed,803,0.4,85,2856,4786,6813,8767
1,HIV1-D-UG-KF716479-seed,807,0.4,85,2858,4819,6937,8904
1,HIV1-D-YE-AY795907-seed,808,0.41,85,2847,4828,6796,8797
1,HIV1-D-KE-KF716476-seed,829,0.4,85,2854,4819,6953,8934
1,HIV1-D-UG-KF716480-seed,859,0.4,86,2854,4819,6977,8950
1,HIV1-H-BE-AF190127-seed,861,0.41,86,2854,4852,7022,9045
1,HIV1-B-ES-KT276255-seed,861,0.38,86,2854,4714,7105,8975
1,HIV1-B-CA-JF320424-seed,894,0.36,88,2847,4606,7063,8828
1,HIV1-D-ZA-EF633445-seed,900,0.4,87,2854,4783,6977,8916
1,HIV1-D-KR-DQ054367-seed,902,0.4,87,2857,4804,7539,9480
1,HIV1-D-SN-AB485648-seed,904,0.41,86,2854,4852,7621,9628
1,HIV1-B-SE-KP411828-seed,965,0.36,89,2860,4632,6869,8647
1,HIV1-B-JP-KF716498-seed,1004,0.4,88,2851,4821,7030,9016
1,HIV1-B-KR-KJ140263-seed,1023,0.38,89,2856,4682,7288,9123
1,HIV1-B-CN-KP109511-seed,1044,0.4,88,2851,4818,7013,8998
1,HIV1-B-ZA-KP109515-seed,1052,0.4,88,2856,4823,6898,8876
1,HIV1-B-KR-KJ140263-seed,1062,0.49,86,419,2804,4863,7245
1,HIV1-B-US-KT284371-seed,1087,0.41,89,2845,4852,7520,9532
1,HIV1-B-RU-JX500708-seed,1115,0.41,89,2854,4852,7151,9156
1,HIV1-B-CH-KC797225-seed,1138,0.45,88,2670,4852,6988,9208
1,HIV1-B-FR-K03455-seed,1200,0.41,90,2856,4852,7625,9627
